lead_id,first_name,last_name,email,company,job_title,industry,company_size_bucket,country,lead_source,status,created_at,lead_score_baseline,converted,estimated_deal_size
4088,Dylan,Mullins,hjones@example.com,"Mueller, Carpenter and Wallace",Director of IT,Professional Services,251-500,Cote d'Ivoire,Webinar,Contacted,2025-07-22 18:32:24.745207,61.2,0,10000
3384,Richard,Mendez,scott64@example.com,Montgomery and Sons,Project Manager,Healthcare,50-100,Nigeria,Content Download,Closed Lost,2025-07-22 18:44:43.745207,75.4,0,20000
4581,Todd,Weber,ryannatalie@example.com,Hill-Gentry,VP Engineering,Marketing Agency,251-500,San Marino,Referral,New,2025-07-22 20:25:11.745207,63.1,0,15000
1712,Gregory,Morris,johnsonclaudia@example.org,"Davila, Harrison and Garcia",CTO,Technology,101-250,Mexico,Website Form,New,2025-07-22 21:18:36.745207,58.2,0,10000
1738,Yesenia,Frey,prestonsteven@example.com,Patterson LLC,Project Manager,Healthcare,101-250,Guinea,Content Download,New,2025-07-23 00:26:40.745207,44.0,0,10000
4825,Taylor,Martinez,robert52@example.net,Turner Inc,VP Engineering,Marketing Agency,101-250,Macao,Webinar,New,2025-07-23 01:14:00.745207,59.1,0,10000
4177,Christopher,Boone,mossjennifer@example.net,Fisher Inc,COO,Healthcare,50-100,Uganda,Trade Show,Contacted,2025-07-23 02:47:09.745207,59.9,0,15000
3130,Michael,Velasquez,uthomas@example.org,Leonard-Allen,COO,Professional Services,101-250,Heard Island and McDonald Islands,Webinar,Closed Lost,2025-07-23 04:22:45.745207,53.8,0,12000
4288,Daniel,Bridges,mendozamelanie@example.org,Henry-Evans,Project Manager,Healthcare,251-500,Moldova,Website Form,New,2025-07-23 15:59:22.745207,62.8,0,18000
1176,Emily,Castillo,ugray@example.net,White and Sons,Head of Operations,Marketing Agency,101-250,Turkmenistan,Referral,New,2025-07-23 16:50:41.745207,55.8,0,20000
1946,Joseph,Hall,justinhoward@example.net,Brown-Vega,CTO,Healthcare,251-500,Cape Verde,Referral,Qualified,2025-07-23 18:17:35.745207,54.5,0,20000
4039,Robert,Garcia,kdyer@example.net,Gomez-Wilson,Head of Operations,Marketing Agency,50-100,Madagascar,Content Download,New,2025-07-23 20:06:39.745207,59.7,0,18000
285,Christopher,Russell,kelly22@example.net,Adams and Sons,CTO,Healthcare,251-500,Ukraine,Content Download,Contacted,2025-07-23 20:46:57.745207,92.0,0,15000
3202,Pamela,Hunter,matthewayers@example.com,"Villanueva, Quinn and Rodriguez",Director of IT,Technology,101-250,Marshall Islands,Webinar,Qualified,2025-07-23 21:27:44.745207,66.4,0,18000
4831,Debra,Reyes,wholmes@example.net,Torres Group,COO,Consulting,50-100,Eritrea,Website Form,Proposal Sent,2025-07-23 22:02:09.745207,73.0,0,20000
2618,Morgan,Edwards,nicole67@example.net,Marshall-Howard,Head of Operations,Manufacturing,50-100,Martinique,Content Download,Qualified,2025-07-23 23:31:36.745207,61.2,0,20000
2740,Jeremy,Kemp,steven72@example.org,Allen Inc,Head of Operations,Consulting,101-250,Cook Islands,Website Form,Contacted,2025-07-23 23:45:54.745207,72.8,0,20000
4464,Samantha,Lewis,shawjustin@example.org,Taylor Ltd,Director of IT,Marketing Agency,251-500,Colombia,Content Download,New,2025-07-24 06:52:38.745207,77.4,0,18000
4767,Kimberly,Werner,xprice@example.org,Mcguire Group,VP Engineering,Manufacturing,101-250,Heard Island and McDonald Islands,Webinar,New,2025-07-24 09:27:04.745207,42.3,0,18000
576,Patricia,Jordan,idorsey@example.net,"Miranda, Williams and Smith",COO,Marketing Agency,251-500,Guinea,Webinar,New,2025-07-24 10:37:57.745207,26.8,0,15000
2756,Leslie,Carpenter,fweiss@example.net,Ochoa PLC,VP Engineering,Healthcare,101-250,Gabon,Webinar,Qualified,2025-07-24 11:11:34.745207,53.2,0,10000
738,Jason,Mills,coryporter@example.org,Williams-Johnson,Project Manager,Manufacturing,101-250,Senegal,Referral,Closed Won,2025-07-24 15:16:02.745207,74.7,1,20000
3582,Danielle,Cruz,hannahbowers@example.net,Adams and Sons,VP Engineering,Technology,251-500,Turks and Caicos Islands,Website Form,Qualified,2025-07-24 17:13:19.745207,80.0,0,10000
530,Mary,Garcia,jimmymiranda@example.net,Miller-Malone,VP Engineering,Marketing Agency,251-500,Bosnia and Herzegovina,Referral,Contacted,2025-07-24 21:02:37.745207,46.4,0,10000
3177,Brandon,Norris,deanna59@example.net,Norton-Franco,Director of IT,Consulting,50-100,United Arab Emirates,Website Form,New,2025-07-24 22:48:05.745207,38.0,0,15000
4558,Karen,Scott,arellanonathan@example.com,"Chambers, Best and Jones",VP Engineering,Consulting,251-500,Mexico,Website Form,New,2025-07-24 22:55:35.745207,65.4,0,15000
3080,Edward,Maynard,gomezrobert@example.net,Robinson-Roberts,Head of Operations,Manufacturing,101-250,Bahamas,Webinar,Demo Scheduled,2025-07-25 00:38:50.745207,56.3,0,12000
4497,Shannon,James,ppearson@example.com,Zhang PLC,Project Manager,Manufacturing,251-500,Antarctica (the territory South of 60 deg S),Webinar,Contacted,2025-07-25 00:53:34.745207,47.9,0,18000
2669,Jason,Bright,zmorgan@example.org,Johnson and Sons,COO,Technology,101-250,Uganda,Content Download,Closed Lost,2025-07-25 01:44:22.745207,68.3,0,10000
3458,Bradley,Lopez,richard82@example.org,Perez-Sandoval,COO,Professional Services,251-500,Armenia,Website Form,Contacted,2025-07-25 01:53:39.745207,54.4,0,12000
1108,Devon,Zhang,davidbrewer@example.net,Gray-Patterson,Director of IT,Technology,50-100,Niger,Cold Outreach,New,2025-07-25 05:06:03.745207,44.2,0,12000
663,Bradley,Craig,adam16@example.com,Tran Ltd,COO,Marketing Agency,50-100,Kyrgyz Republic,Trade Show,Contacted,2025-07-25 05:29:35.745207,59.5,0,12000
1743,Patricia,Foster,frankwilliams@example.com,"Cunningham, Hess and Riddle",VP Engineering,Marketing Agency,50-100,Bouvet Island (Bouvetoya),Website Form,New,2025-07-25 05:32:59.745207,61.1,0,15000
2274,John,Sullivan,mooneysheila@example.com,"Marks, Johnson and Rodriguez",Project Manager,Manufacturing,251-500,Mauritius,Website Form,Proposal Sent,2025-07-25 07:21:07.745207,60.5,0,10000
669,Louis,Hughes,heatherbrown@example.net,Fischer PLC,CTO,Consulting,251-500,Tokelau,Trade Show,Proposal Sent,2025-07-25 08:24:10.745207,20.2,0,12000
3307,Taylor,Lawrence,hoodbarbara@example.com,Mccarty-Chapman,COO,Marketing Agency,251-500,Denmark,Website Form,New,2025-07-25 13:41:40.745207,68.0,0,20000
3733,Nicholas,Jefferson,john17@example.com,Kaufman-Anderson,COO,Consulting,101-250,Ghana,Webinar,Contacted,2025-07-25 16:48:30.745207,29.7,0,10000
769,Melissa,Stewart,anna50@example.com,Salazar-Ford,VP Engineering,Marketing Agency,50-100,Comoros,Content Download,Closed Won,2025-07-25 16:56:46.745207,50.6,1,12000
3051,Jeffery,Martinez,brandon78@example.com,Carpenter-Jarvis,Head of Operations,Consulting,251-500,Hungary,Trade Show,Qualified,2025-07-25 22:10:28.745207,39.4,0,18000
3368,Nancy,Edwards,nelsonbrittany@example.com,"Ortega, Hogan and Lawson",COO,Manufacturing,101-250,Morocco,Cold Outreach,Qualified,2025-07-25 22:41:19.745207,62.7,0,15000
3938,Michelle,Cantrell,shepherdkatherine@example.com,"Johnson, Tate and Hendrix",Project Manager,Professional Services,50-100,Saint Pierre and Miquelon,Website Form,Contacted,2025-07-25 22:59:16.745207,40.0,0,10000
1004,Jerry,Cisneros,andersonjessica@example.net,Smith-Allison,Director of IT,Technology,50-100,Saint Lucia,Content Download,Contacted,2025-07-26 04:13:48.745207,50.3,0,12000
2050,William,Perry,jmorton@example.com,Schultz LLC,CTO,Technology,101-250,Dominican Republic,Cold Outreach,Qualified,2025-07-26 04:21:56.745207,62.3,0,18000
3956,Jeffrey,Ramirez,robbinsanthony@example.org,"Moon, Owens and Chung",Project Manager,Manufacturing,251-500,Congo,Website Form,Contacted,2025-07-26 04:26:01.745207,50.8,0,12000
1343,Arthur,Rodriguez,wmartin@example.com,Young-Cortez,Project Manager,Manufacturing,251-500,Martinique,Website Form,Demo Scheduled,2025-07-26 04:39:38.745207,66.6,0,20000
71,Timothy,Goodwin,markschaefer@example.net,Bennett-Peterson,Director of IT,Manufacturing,251-500,Angola,Webinar,Qualified,2025-07-26 06:35:26.745207,65.4,0,18000
2012,Jordan,Rodriguez,martinezterry@example.org,"Nixon, Kaufman and Smith",CTO,Manufacturing,101-250,Tokelau,Website Form,Qualified,2025-07-26 07:32:15.745207,48.6,0,20000
1740,Lisa,Fields,kevinmorgan@example.net,Scott and Sons,Head of Operations,Professional Services,50-100,Korea,Webinar,New,2025-07-26 12:00:01.745207,85.7,0,15000
476,David,Bell,natalieharris@example.org,Johnson-King,VP Engineering,Marketing Agency,101-250,Martinique,Website Form,Qualified,2025-07-26 12:44:12.745207,56.3,0,10000
223,Alexander,Novak,justinmalone@example.com,Bridges PLC,VP Engineering,Technology,50-100,Mongolia,Referral,Qualified,2025-07-26 18:05:05.745207,70.3,0,15000
1521,Rachael,Warren,wmann@example.org,Rodriguez-Wolfe,COO,Consulting,101-250,San Marino,Webinar,Proposal Sent,2025-07-26 19:51:56.745207,78.3,0,10000
277,Chad,Pruitt,taylor13@example.net,"Williams, Reyes and Banks",Project Manager,Marketing Agency,101-250,Cocos (Keeling) Islands,Content Download,Qualified,2025-07-26 20:23:37.745207,63.0,0,20000
334,Sergio,Ortiz,carolramirez@example.com,Robertson-Hughes,VP Engineering,Healthcare,251-500,Northern Mariana Islands,Content Download,Contacted,2025-07-26 21:52:22.745207,49.8,0,12000
2837,Nancy,Mcdonald,zfreeman@example.net,Burch-Morales,COO,Technology,251-500,Yemen,Content Download,Demo Scheduled,2025-07-26 23:37:53.745207,88.6,0,15000
2545,Ashley,Ross,jonathansalas@example.org,Martin-Mcintosh,COO,Healthcare,251-500,Guyana,Trade Show,New,2025-07-26 23:58:55.745207,96.4,0,10000
3414,Sara,Perkins,lauren72@example.org,Garcia-Glenn,COO,Marketing Agency,101-250,Falkland Islands (Malvinas),Webinar,Closed Lost,2025-07-27 00:53:02.745207,47.5,0,15000
1800,Julie,Robinson,qchen@example.net,Mitchell LLC,COO,Healthcare,251-500,Niue,Webinar,Qualified,2025-07-27 03:42:00.745207,60.3,0,15000
1037,Brittany,Chen,zray@example.net,Crawford-Smith,VP Engineering,Healthcare,101-250,Central African Republic,Content Download,Qualified,2025-07-27 06:54:55.745207,41.6,0,20000
3427,Kenneth,Brown,hodgelawrence@example.org,Donovan LLC,COO,Manufacturing,50-100,Guinea,Website Form,Negotiation,2025-07-27 07:14:01.745207,63.8,0,20000
1418,Kenneth,Thompson,glenn08@example.net,"Robinson, Bruce and Lin",Project Manager,Healthcare,101-250,United States Minor Outlying Islands,Content Download,Qualified,2025-07-27 08:28:14.745207,64.0,0,15000
1841,Ricky,Stevens,ijohnson@example.net,Hill and Sons,Director of IT,Healthcare,50-100,Zimbabwe,Content Download,New,2025-07-27 09:01:45.745207,58.1,0,15000
3090,Ashley,Bean,eschultz@example.com,Allen-Tucker,Director of IT,Manufacturing,50-100,Tuvalu,Content Download,Proposal Sent,2025-07-27 10:01:46.745207,62.2,0,18000
74,Hannah,Pittman,odommatthew@example.org,Molina PLC,COO,Professional Services,101-250,French Polynesia,Website Form,New,2025-07-27 10:08:36.745207,83.5,0,12000
1458,Michael,Harper,wfarmer@example.org,Beck Inc,Head of Operations,Marketing Agency,101-250,Reunion,Website Form,Qualified,2025-07-27 11:09:53.745207,65.7,0,18000
4803,Kyle,Vance,cmyers@example.org,Christensen Group,Director of IT,Professional Services,251-500,Guadeloupe,Trade Show,New,2025-07-27 11:41:00.745207,39.1,0,20000
2045,Michelle,Smith,deniseramirez@example.org,Wheeler-Peters,COO,Manufacturing,251-500,Benin,Referral,Negotiation,2025-07-27 11:53:26.745207,47.7,0,10000
3755,Robert,Allen,braykaren@example.com,"Cisneros, Williams and Cruz",CTO,Professional Services,50-100,Benin,Website Form,Closed Lost,2025-07-27 15:29:59.745207,49.6,0,15000
1260,Katherine,Mcgee,greenjames@example.org,"Tucker, Atkinson and Ritter",Head of Operations,Professional Services,101-250,Uzbekistan,Content Download,New,2025-07-27 21:09:35.745207,59.2,0,10000
1859,Kimberly,Miller,margaretanderson@example.com,Burns-Acevedo,COO,Healthcare,50-100,Jordan,Website Form,Contacted,2025-07-28 07:31:42.745207,64.3,0,15000
4830,Michelle,Romero,phamphillip@example.org,Mcguire PLC,Head of Operations,Healthcare,50-100,Greece,Content Download,Qualified,2025-07-28 08:42:06.745207,44.2,0,18000
470,Michael,Walters,brownmatthew@example.net,Brown PLC,Head of Operations,Manufacturing,50-100,Egypt,Website Form,Qualified,2025-07-28 16:38:44.745207,51.4,0,15000
121,Jessica,Parker,vasquezrobert@example.com,Dunn Inc,Head of Operations,Healthcare,251-500,Martinique,Cold Outreach,Contacted,2025-07-28 18:41:52.745207,71.9,0,20000
472,Anna,Johnson,steven49@example.com,Brown Ltd,COO,Consulting,101-250,Malaysia,Cold Outreach,Qualified,2025-07-28 19:26:42.745207,25.5,0,15000
2834,Mark,Moon,erinholmes@example.org,Nelson-Thomas,Director of IT,Professional Services,50-100,Panama,Website Form,Qualified,2025-07-28 19:53:01.745207,55.9,0,18000
710,Jeremy,Jones,michelle08@example.net,"Woods, Ayala and Jones",Project Manager,Technology,251-500,Croatia,Webinar,New,2025-07-28 20:15:07.745207,85.4,0,15000
1248,Bradley,Diaz,ljohnson@example.org,Wright-Wright,Director of IT,Professional Services,50-100,Solomon Islands,Website Form,Qualified,2025-07-28 20:47:54.745207,48.5,0,18000
4214,Dana,Brock,samantharussell@example.com,"Hunter, Mccarthy and Allen",VP Engineering,Marketing Agency,101-250,Saint Vincent and the Grenadines,Cold Outreach,Contacted,2025-07-28 23:29:28.745207,32.1,0,15000
3475,Mason,Brady,gomezgregory@example.net,Booker Inc,CTO,Technology,101-250,Malta,Webinar,Contacted,2025-07-29 02:24:40.745207,49.2,0,12000
1505,Jeffrey,Brown,michellewu@example.org,Flores PLC,VP Engineering,Healthcare,50-100,Mongolia,Referral,Contacted,2025-07-29 06:06:38.745207,57.4,0,15000
1168,Donald,Hernandez,andrea03@example.com,"Reyes, Bartlett and Leon",COO,Manufacturing,50-100,Chad,Referral,Contacted,2025-07-29 06:13:32.745207,68.5,0,18000
719,Brandy,Valenzuela,branchnicholas@example.org,Hicks Ltd,VP Engineering,Technology,251-500,Slovakia (Slovak Republic),Website Form,Proposal Sent,2025-07-29 07:31:51.745207,54.5,0,20000
3814,Jean,Wilson,cory65@example.net,"Webb, Williams and Torres",Project Manager,Professional Services,50-100,Maldives,Referral,Contacted,2025-07-29 12:26:28.745207,61.5,0,20000
735,Christopher,Simon,msmith@example.org,Garcia LLC,Project Manager,Healthcare,101-250,Italy,Website Form,Contacted,2025-07-29 12:37:43.745207,75.4,0,15000
3180,Ross,Holmes,uvaughan@example.org,Jones-Meza,Director of IT,Consulting,101-250,Ecuador,Referral,Proposal Sent,2025-07-29 15:05:56.745207,67.7,0,15000
1133,Kevin,Morrison,melliott@example.net,"Marquez, Lewis and Lynch",Director of IT,Professional Services,101-250,India,Referral,Qualified,2025-07-29 17:43:44.745207,84.2,0,18000
3573,Juan,Williams,gdonovan@example.com,Lewis-Garcia,Director of IT,Manufacturing,101-250,Iran,Trade Show,Contacted,2025-07-29 17:49:49.745207,64.8,0,18000
2717,Sarah,Tapia,samantha50@example.org,Cline-Johnson,COO,Technology,101-250,French Guiana,Website Form,Qualified,2025-07-29 18:22:41.745207,69.4,0,20000
3811,Justin,Hunter,johnny98@example.com,"Stein, Taylor and Williams",COO,Healthcare,251-500,Kazakhstan,Website Form,Negotiation,2025-07-29 20:37:50.745207,45.1,0,20000
2639,Carly,Scott,asmith@example.com,"Patterson, Wood and Davis",Head of Operations,Technology,101-250,New Zealand,Content Download,Demo Scheduled,2025-07-29 23:41:47.745207,44.5,0,18000
1367,Daniel,May,kellywilkins@example.org,Diaz-Carroll,VP Engineering,Technology,101-250,Lebanon,Content Download,Negotiation,2025-07-30 05:02:10.745207,59.6,0,10000
907,Steven,Mckay,eatonjulie@example.net,Thompson-Lawson,VP Engineering,Technology,101-250,Malawi,Website Form,Qualified,2025-07-30 05:44:05.745207,39.6,0,15000
693,Michael,Barrera,richarddougherty@example.org,Perez Ltd,Project Manager,Consulting,101-250,Comoros,Content Download,Proposal Sent,2025-07-30 07:48:48.745207,43.8,0,12000
4218,Brittany,Owens,brianna03@example.org,Silva-Ochoa,Project Manager,Manufacturing,50-100,Antigua and Barbuda,Content Download,Contacted,2025-07-30 10:52:22.745207,52.8,0,12000
3980,John,Horn,fisherjeffery@example.net,Lynch Inc,CTO,Technology,101-250,Somalia,Trade Show,Closed Lost,2025-07-30 15:09:22.745207,44.3,0,15000
946,Jaime,Gonzalez,helen58@example.com,Hamilton-Rodriguez,VP Engineering,Marketing Agency,251-500,Nauru,Webinar,New,2025-07-30 16:28:51.745207,43.9,0,12000
4520,Aaron,Gibbs,whitney23@example.org,Elliott and Sons,Head of Operations,Technology,251-500,Guatemala,Website Form,Negotiation,2025-07-30 16:55:48.745207,46.5,0,18000
4276,Carol,Herman,lindseyhayes@example.org,Roth-Hoover,CTO,Marketing Agency,50-100,Dominica,Referral,Contacted,2025-07-30 17:57:59.745207,58.5,0,15000
4328,Scott,White,hebertscott@example.org,Sanchez Inc,CTO,Marketing Agency,251-500,Cocos (Keeling) Islands,Content Download,Qualified,2025-07-30 19:35:38.745207,73.5,0,15000
1986,Joshua,Smith,suzannemiller@example.org,Smith Group,COO,Healthcare,251-500,Belarus,Trade Show,Contacted,2025-07-30 20:34:15.745207,67.7,0,18000
2945,Brandon,Mercado,brettshaw@example.org,Raymond-Carter,Project Manager,Healthcare,50-100,Slovenia,Website Form,Proposal Sent,2025-07-30 21:00:40.745207,64.9,0,10000
3969,Mark,Smith,karen02@example.com,"Patrick, Carter and Burns",Director of IT,Marketing Agency,101-250,Slovakia (Slovak Republic),Website Form,New,2025-07-30 22:06:21.745207,90.2,0,10000
1038,Matthew,Fields,jennifermiranda@example.com,Nelson Group,Director of IT,Consulting,50-100,Sri Lanka,Website Form,Contacted,2025-07-31 00:44:13.745207,38.0,0,20000
1763,Michelle,Wright,christineherman@example.net,Flores-Sloan,Project Manager,Consulting,101-250,Anguilla,Referral,Qualified,2025-07-31 00:47:16.745207,61.1,0,20000
4981,Jessica,Hoffman,bbrown@example.net,Sanders PLC,VP Engineering,Professional Services,251-500,Palau,Referral,Contacted,2025-07-31 02:30:08.745207,42.0,0,20000
2614,Debra,Greene,robin25@example.net,Preston-Small,Head of Operations,Technology,251-500,Lebanon,Content Download,Closed Lost,2025-07-31 02:51:59.745207,59.9,0,10000
2245,Jennifer,Middleton,kgonzalez@example.net,West Group,COO,Professional Services,251-500,Ethiopia,Webinar,Closed Won,2025-07-31 05:51:16.745207,84.3,1,10000
3403,Lawrence,Krueger,xbaker@example.com,"Sanders, Ali and Hernandez",Head of Operations,Professional Services,50-100,Grenada,Content Download,New,2025-07-31 11:27:24.745207,62.9,0,18000
4025,Amy,Wilson,savannahcox@example.net,Thompson-Sullivan,COO,Professional Services,251-500,Namibia,Website Form,New,2025-07-31 12:31:49.745207,49.8,0,12000
4377,Julie,Simpson,michael03@example.org,Villarreal-Hayes,Head of Operations,Technology,50-100,Vanuatu,Webinar,New,2025-07-31 15:20:44.745207,24.4,0,10000
1603,Brenda,Hudson,prestonnicole@example.com,"Meyer, Rodriguez and Oconnor",Project Manager,Healthcare,251-500,Denmark,Website Form,New,2025-07-31 16:44:47.745207,50.3,0,10000
1456,Tracy,Ramirez,richardpatterson@example.org,Kelly-Jones,VP Engineering,Healthcare,101-250,Belgium,Website Form,Closed Lost,2025-07-31 16:49:28.745207,33.6,0,18000
1645,Wendy,Williamson,samuelcunningham@example.org,Wagner Ltd,Director of IT,Marketing Agency,50-100,Bolivia,Referral,Closed Lost,2025-07-31 23:19:38.745207,44.1,0,10000
4918,Leah,Thomas,marissavargas@example.org,Sheppard-Stewart,CTO,Manufacturing,101-250,Aruba,Webinar,New,2025-08-01 00:50:40.745207,54.4,0,12000
1172,Bradley,Reese,sjefferson@example.org,Townsend Inc,Director of IT,Consulting,50-100,Vietnam,Website Form,Qualified,2025-08-01 01:47:35.745207,64.2,0,10000
550,Samantha,Mullen,randysullivan@example.com,"Davis, Martin and Hudson",COO,Technology,101-250,Cuba,Trade Show,Closed Won,2025-08-01 03:29:39.745207,50.9,1,15000
2839,Tyler,Fisher,lawrencerobert@example.com,"Vasquez, Jordan and Peterson",Head of Operations,Manufacturing,251-500,France,Website Form,Qualified,2025-08-01 06:04:11.745207,93.3,0,18000
